id,gpt_4o_mini_status,llama_3_1_status,llama_3_7_status,gpt_4o_mini_type,llama_3_1_type,llama_3_7_type,verified
da6c9003-7140-49a2-b1e8-faf22e447096,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
3e048ae0-9d11-4695-a6ec-1fb65c391450,processed,processed,processed,other,other,other,True
cc4155fa-5f1d-4510-92fb-102c8db6ada4,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
530d4968-f1b5-4225-ac76-3b4b3856c47d,processed,processed,processed,other,other,other,True
38c26b64-4e0a-4015-87ad-83418811578e,processed,processed,processed,other,other,other,True
f568fe88-7722-4509-9b0c-cd68a0e139a9,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
0f950300-a237-4a08-87d8-1bd0f7fabeb3,processed,processed,processed,real_estate_foreclosure,lis_pendens_or_notice_of_default,real_estate_foreclosure,False
be2ab810-466b-4501-b518-fd33c252c12d,processed,processed,processed,other,other,other,True
89b7609b-10e2-4672-8a39-fb3ef60f17dd,processed,processed,processed,other,other,other,True
d6a119d0-306d-463a-85d7-afe1e6b94a4e,processed,processed,processed,other,other,other,True
6248dd97-5c74-4f7f-a917-499624fa19ea,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
c2f3fd03-55be-4086-a09f-356473c4b635,processed,processed,processed,storage_foreclosure,storage_foreclosure,storage_foreclosure,True
5fdceb8f-52b1-481b-a9f6-d855fde413a8,processed,processed,processed,other,other,other,True
8c0673fc-330a-42a4-85d3-80579d7d13d5,processed,processed,processed,storage_foreclosure,storage_foreclosure,storage_foreclosure,True
edb5ae78-0438-49da-8f4e-623d854cd6b9,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
30a865dc-8980-4a19-bfcf-85fe1c156e75,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
5f1ee179-862f-4658-b2f0-9cb36f01dbab,processed,processed,processed,probate,probate,probate,True
90f4761d-009e-4a7e-a677-541575641fae,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
f7f1da6f-7053-41ff-8d0e-562b70c8a728,processed,processed,processed,other,other,other,True
f090981e-81bf-4fb0-95da-3ee2b2cebb3d,processed,processed,processed,other,other,other,True
9fc5d330-dda7-472b-9fe6-c1c2faa948d3,manual_check,manual_check,manual_check,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
d1b87db6-1d70-4647-aaa7-edf25c6d0b56,manual_check,manual_check,manual_check,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
9b716864-9300-41fa-ab3a-3cc406119f89,manual_check,manual_check,manual_check,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
565252c1-2d92-43be-b600-8e3d2d248813,processed,processed,processed,other,other,other,True
837c7a99-e96e-4df3-b141-53c86d70a04a,processed,processed,processed,other,other,other,True
6ecca9d1-d213-4cf0-a5b9-c81a35918676,processed,processed,processed,storage_foreclosure,storage_foreclosure,storage_foreclosure,True
364e3501-c256-49d3-a48e-00c94fd95a82,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
94107571-b88e-4038-89cc-ec3f1baebd11,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
d52885e6-a065-43c6-8dfc-d2ab9900262d,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
fdf78d7e-240c-4eb9-acc4-e4e88e62f167,processed,processed,processed,other,other,other,True
ab4e9b90-1537-4384-9a71-17dc5c5abacb,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
a9140555-4349-4510-b9e1-efe4df9a8f1c,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
11efff3a-b5d1-42f1-bb2b-d953ab6fc21e,manual_check,manual_check,manual_check,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
38be9b2f-50fb-491f-9c5d-3d5d61e1a7ac,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
2fc2ab34-8192-491b-b5d4-32329ddc089e,processed,processed,processed,other,other,other,True
c56538a9-9ff7-42f7-a403-f9875526a66d,processed,processed,processed,other,other,other,True
a53a081a-377b-428a-8dbf-47302bebfcdb,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
f867f851-a885-4b5b-926f-390fc3524027,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
09a1325a-1824-4fb6-ba61-a4189d8a0aeb,processed,processed,processed,probate,probate,probate,True
b5ddcda5-44b9-4323-98e0-1a5a452b205c,processed,processed,processed,other,other,other,True
a1217db2-5ff9-45f0-8d2b-dc6bf7152a47,processed,processed,processed,other,other,other,True
64d7f934-4c5a-4161-83a4-d2f450428160,error,manual_check,error,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,False
863adaa5-8ca1-4588-bc8c-f25d985495b5,processed,processed,processed,other,other,other,True
8c4ffca1-840c-40a4-bb78-acdba99b865d,processed,processed,processed,other,other,other,True
bc862070-26ae-490c-a260-0981eb595f8f,processed,processed,processed,other,other,other,True
7beb304b-0554-43e0-bbf4-46d7b612c48c,processed,processed,processed,other,other,other,True
64e19d98-b07e-4f09-8961-b2a1ae9e6d88,processed,processed,processed,other,other,other,True
8e851a61-8d3c-453d-89de-33e9fc2f1c63,processed,processed,processed,other,auctions,auctions,False
45be237d-3c76-4525-a573-b152a30e58f0,processed,processed,processed,other,other,other,True
18d9b6df-0ea8-4b36-ad6c-df4d348a56b3,processed,processed,processed,other,other,auctions,False
2e0bfee5-1ad7-4d42-bdb5-cbcb871f2637,processed,processed,processed,other,auctions,other,False
a364212d-35b5-43d1-881c-ff05770e44a7,processed,processed,processed,probate,probate,probate,True
3529f2dc-db3f-459e-8bdc-ee7d7964a721,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
f91ba96e-d8d3-498b-a49c-03dff428d2c3,processed,processed,processed,other,other,other,True
96af5be3-d806-43a5-ab1a-87e990b251a0,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,lis_pendens_or_notice_of_default,False
35a8d669-bcb0-4d68-b87b-ec132a2fddaf,processed,processed,processed,probate,probate,probate,True
60484196-02f3-4101-8c3b-c69dbe9c823e,processed,processed,processed,other,other,other,True
3ca31d05-e948-455e-b755-e68f15559633,processed,processed,processed,other,other,other,True
aea4439d-bd93-4e80-b77b-bad1e35ada69,processed,processed,processed,other,other,other,True
abc0d8a4-87d8-4964-8768-a08412a14f08,processed,processed,processed,probate,probate,probate,True
70fe6404-58c5-4b4d-b61e-0f533aea920e,processed,processed,processed,probate,probate,probate,True
cd34f46e-67e9-458b-9639-c6109d549945,processed,processed,processed,divorce,divorce,divorce,True
4cdf3f73-0cb7-4d9c-8dbb-21d6135f7620,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
23366c19-e37d-4bca-8225-833c9d2cd00b,processed,processed,processed,divorce,divorce,divorce,True
b307f110-785c-4700-9d33-45a49bdf19f0,processed,processed,processed,probate,probate,probate,True
cf600d12-b6f1-4775-9fa4-1292f930b0dd,processed,processed,processed,probate,probate,probate,True
2ce92be5-f94e-4c37-a7ea-f26931233268,processed,processed,processed,probate,probate,probate,True
005fcd98-4ccc-4024-a9fb-d49bdf851aff,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
39c49968-be76-4fc4-a27d-0bc96e9ede65,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
3215abfb-f93f-4608-99c0-56ab3b66b5d4,processed,processed,processed,auctions,auctions,auctions,True
2d970051-ad6c-46a3-9d36-0084d2ccdfc9,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
b76693b1-f423-41a0-80b4-7b6fcae338ce,processed,processed,processed,other,auctions,auctions,False
f61e3188-9612-4aeb-acbc-ebc691405929,processed,processed,processed,other,other,other,True
847e1b17-c91b-46dc-bcfa-2a7496f4f7c2,processed,processed,processed,divorce,divorce,divorce,True
8ad6f738-f973-4fb5-b092-ebd6ee161791,processed,processed,processed,probate,probate,probate,True
5d01705f-f624-47e7-bf4b-ef1219fbf06a,processed,processed,processed,other,other,other,True
14076266-a218-4068-bbdf-f045b487ace5,processed,processed,processed,other,auctions,auctions,False
658089db-1939-41e0-a607-fdc958529eb1,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
098d4b11-3fc3-4e58-a939-2f81bd4b79c3,processed,processed,processed,probate,probate,probate,True
a81a1add-bc46-4433-ba54-4419d7ce4dd4,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
d5b08a7a-4cbd-4772-b294-5d88b9808b79,processed,processed,processed,probate,probate,probate,True
7c9bd722-2593-47eb-98f6-3a741cb01425,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
e81abc35-e870-4330-ae50-8ac84ddca6c2,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
94e35f2a-7588-461a-a7c2-d252e575584f,processed,processed,processed,storage_foreclosure,storage_foreclosure,storage_foreclosure,True
47f2e37a-2d4e-42f7-bc9a-ab07c2464a01,processed,processed,processed,probate,probate,probate,True
58cf873b-cf26-4ae1-a01d-07bd4336ed5b,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
cc55c307-42db-450b-8396-88067f93510a,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
9dab3c44-17a2-4350-bb20-dfa6c0edefa4,processed,processed,processed,other,auctions,auctions,False
b8d2d872-ff6b-41ca-8cb8-b6e6236c2c28,processed,processed,processed,probate,probate,probate,True
39320248-00d7-43d4-9b0e-d4c4600722b1,processed,processed,processed,rights_to_redeem,rights_to_redeem,rights_to_redeem,True
ac9a2c21-cdcd-4f3a-a8fe-287cbb3f0167,processed,processed,processed,divorce,divorce,divorce,True
b2668cde-97ca-4e45-9703-3723d558ece4,processed,processed,processed,probate,probate,probate,True
836dd46a-c987-4387-b5d0-4a6e3a9fd7c9,processed,processed,processed,probate,probate,probate,True
c6ef15d7-0f04-4fb2-a3e2-cbf2145acb5e,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
28bbd5f5-7bb0-492b-af38-0c0117b6934e,processed,processed,processed,other,other,other,True
8509b8f4-1ab9-4c34-bc3b-675cf28a0379,processed,processed,processed,storage_foreclosure,storage_foreclosure,storage_foreclosure,True
e5d756d5-44db-4074-88bf-dc90a630eff6,processed,processed,processed,other,other,other,True
a3e958ce-7ef3-4df4-8ee0-7d44db8529bf,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
f057a4d5-7984-460e-bf51-aee6e4208f0f,processed,processed,processed,other,auctions,auctions,False
0484e1d0-4b03-4920-b0e3-0f0f709bc5f0,processed,processed,processed,storage_foreclosure,storage_foreclosure,storage_foreclosure,True
40e5ee28-882d-4afe-b904-c7eb33bfee2c,processed,processed,processed,probate,probate,probate,True
36fc4839-3249-48f8-b688-9ba7ba9ebdbc,processed,processed,processed,other,other,other,True
2a20521f-d6b6-4718-abdf-09989bc9127e,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
604206e6-a5e6-444d-94c9-d7cb9e3a2b95,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
f57a8774-0b7b-4286-b426-4a650c4507a1,processed,processed,processed,other,other,other,True
b95a485c-c1bb-45b7-847c-c2c4d8620d8b,manual_check,manual_check,manual_check,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
ea182cfb-380e-4e7d-ae5b-71a78cbaaca9,processed,processed,processed,other,other,other,True
706e5f6e-7233-4fa8-bc39-1d3fceac26a7,processed,processed,processed,other,other,other,True
bebc8eee-c0c9-4715-ab44-e71720db7ed7,processed,processed,processed,other,other,other,True
fda173d2-df1d-4cee-8a29-883817d2604c,processed,processed,processed,other,other,other,True
f04b5696-fc7d-4f77-bc7d-88874e7c3220,processed,processed,processed,real_estate_foreclosure,lis_pendens_or_notice_of_default,real_estate_foreclosure,False
adf60268-0d0c-4af6-b2d5-8c9eabc9ce51,processed,processed,processed,other,other,other,True
5c098ecd-ff69-4e09-abae-7887261fc7fc,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
ee1e610f-f2e8-4c71-99d0-bf3d1ea24a06,processed,processed,processed,other,other,auctions,False
a6c54953-e2ab-4524-ad69-9f8512049342,processed,processed,processed,other,other,other,True
c6e815ed-5555-4984-bde1-654250e45821,processed,processed,processed,other,other,other,True
acb6d6d2-a39f-4e8e-b075-696763b8fa17,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
db31e421-d315-4bcc-8298-b051fc6483bd,processed,processed,processed,other,other,other,True
b240dbbe-9553-46f1-8503-6ab24720af7f,processed,processed,processed,other,other,other,True
a1cb8345-002a-4f55-aa13-85bda9e671ed,processed,processed,processed,other,other,other,True
a9d7db0a-11d3-4818-9728-0a24c16ad30e,processed,processed,processed,other,other,other,True
8a88e0ca-a6f8-4dac-b820-be3c8befb3e3,processed,processed,processed,other,other,other,True
6dba820c-0d3d-4c6e-9692-759a99f5f6be,processed,processed,processed,other,other,other,True
516a4ed1-55f6-461c-b784-c22d6df0c950,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
ddb7581d-1a0f-4b2a-b0f2-d12b56c63c5c,processed,processed,processed,other,other,other,True
5eb63dff-3aca-4923-b739-fcf25ef16849,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
4b47f778-2fb8-40a7-ba39-5174c48e94bb,processed,processed,processed,other,other,lis_pendens_or_notice_of_default,False
3bafcc50-dfda-4593-882f-b8d5c4337725,processed,processed,processed,other,other,adoptions,False
bafc25cf-6b5e-4576-9c72-11dd987b5202,processed,processed,processed,other,other,other,True
8d49e433-e527-4b9b-b9f3-74b9ec11ab6a,processed,processed,processed,other,other,other,True
10eb019f-eea7-4c18-a786-b5c9df33c1a4,processed,processed,processed,other,other,other,True
b88d1347-ba36-4069-bc3a-f0675b7aa1d3,processed,processed,processed,other,other,other,True
de197d51-a3d7-4d55-bc30-49717c711094,processed,processed,processed,other,other,other,True
60d3ecb3-2228-4b75-a3c1-38bf37875730,processed,processed,processed,other,other,auctions,False
6b179485-037f-4579-a2fb-196a78a78401,processed,processed,processed,other,other,other,True
4913fdd0-d9c8-486f-8cc9-cfd97e2d86d5,processed,processed,processed,other,other,other,True
e082721e-8437-4f79-a99b-3739a80772f6,processed,processed,processed,other,other,other,True
bee543de-7fdd-4a4a-b86f-1f847d20cde0,processed,processed,processed,other,other,other,True
1984f230-b2ca-43e0-b43c-8e6d576f82ae,processed,processed,processed,other,other,other,True
a7e4b063-b76e-40ea-ae70-09c6ce900971,processed,processed,processed,other,other,other,True
67435cec-4fe0-4eda-987f-b8f2fd7054f2,processed,processed,processed,other,other,other,True
10288808-6b73-4739-9aca-8a9ca1ec9575,processed,processed,processed,other,other,other,True
5c9476bb-0c45-47ff-a9a7-f36ab726cd7b,processed,processed,processed,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,True
b12de0a6-5ce5-4432-b23e-6ef25cb2201d,processed,processed,processed,other,other,other,True
50a171f6-b5ce-4fa1-ac0d-a0db31217a65,processed,processed,processed,other,other,other,True
ac81f351-c06b-4736-b48c-8915771055ee,processed,processed,processed,other,other,other,True
4013e53b-2f1e-4189-9953-70c9685d6fc6,processed,processed,processed,other,lis_pendens_or_notice_of_default,other,False
19aa695d-5cf2-437f-b96a-d1473db38d5c,processed,processed,processed,other,other,other,True
a21657be-8b2d-4df5-ad08-7e358871ba93,processed,processed,processed,other,other,other,True
bc506277-d7b6-4664-ac61-02ee2a5074c6,processed,processed,processed,other,other,other,True
49885eab-ca90-44ae-ae96-6f3f099bd21e,processed,processed,processed,other,other,other,True
933e6661-9fa5-4888-932c-4ef27f40b774,processed,processed,processed,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,True
6de8e716-9ed1-4a92-9850-c23fc7bd42cc,processed,processed,processed,other,other,other,True
985e60d9-5ec1-4ad1-b326-c8ba8e7b37e6,processed,processed,processed,other,other,other,True
f43c8874-b41f-4493-b08f-5113f21071c7,processed,processed,processed,other,other,other,True
978f832d-0b14-488d-b775-12b9246be944,processed,processed,processed,other,other,other,True
ab1e61b4-e928-4a13-9b15-73d377bf9aff,processed,processed,processed,other,auctions,auctions,False
1d7a272d-1652-4f53-bcfd-724274f53d0c,processed,processed,processed,other,other,other,True
b5149f5b-fc8c-4717-886d-690684460dcd,processed,processed,processed,probate,probate,probate,True
65e1bbe2-a287-40c2-ad87-2ea563771a6c,processed,processed,processed,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,car_or_vehicle_foreclosure,True
ff0b234c-ae83-4060-9687-1efc19a5aac9,processed,processed,processed,other,other,other,True
610ca95e-4a1d-4f99-ac66-dcb8b7c3dba7,processed,processed,processed,other,other,other,True
3bba5d15-4a7b-46d8-a52b-34cb0b5bc59a,processed,processed,processed,other,other,other,True
c8f0e5cb-ba85-4b3b-bf2b-72b98d7d0f47,processed,processed,processed,other,lis_pendens_or_notice_of_default,lis_pendens_or_notice_of_default,False
22e0f0b5-edcb-413e-9a7e-1c2f5890b5e0,processed,processed,processed,other,other,other,True
942e5a67-dc6f-4257-91d0-a6a22bb6ea48,processed,processed,processed,other,other,other,True
13a6ad4a-76c5-4449-bd50-24ec5b692087,processed,processed,processed,other,other,other,True
653ac328-6a49-43a9-9418-0a9172e1ed21,processed,processed,processed,other,other,other,True
a4ea1702-1584-4d8a-b0c8-3b9803ea855e,processed,processed,processed,other,other,other,True
a9e33fd2-bfd9-4387-a0c3-1444bdbfd2c4,processed,processed,processed,other,other,other,True
cf570f41-278f-44fa-ba8f-535e42424f00,processed,processed,processed,other,other,other,True
e9c40f1d-6882-443e-ae40-854858b2e47c,processed,processed,processed,other,other,other,True
507741f9-ddd1-44b3-9433-7dc59380790e,processed,processed,processed,other,other,other,True
10ce785b-b971-47ab-9885-44be0f93d342,processed,processed,processed,auctions,auctions,auctions,True
cf439849-2ca1-43ae-b006-c5338645c748,processed,processed,processed,other,other,other,True
85c155d1-54ed-4235-a9f3-e92a0f851ad0,processed,processed,processed,other,other,other,True
8498dc88-c436-44f4-bdab-ed2674a0a1c7,processed,processed,processed,other,other,other,True
324c52f9-b8a5-41e1-86f9-945e707c4ab7,processed,processed,processed,other,other,auctions,False
34efabe0-583d-41a1-9234-3505307d006d,processed,processed,processed,other,other,other,True
a4baa2f6-b453-4f95-9d57-2ade900d0bd9,processed,processed,processed,other,lis_pendens_or_notice_of_default,other,False
55147718-700f-45b9-bcdb-f6933e20e1f2,processed,processed,processed,other,other,other,True
bb22c992-c1fa-437b-8ce4-5263b73ac9a8,processed,processed,processed,probate,probate,probate,True
7a92a1ef-e7ec-4296-b3ab-880701157c51,processed,processed,processed,auctions,auctions,auctions,True
3a93cd0b-8c64-4083-8585-4d028da0e218,processed,processed,processed,other,other,other,True
63135238-3fb7-4767-89b0-0530e6e6e420,processed,processed,processed,other,other,other,True
8d8f470c-353e-4a38-bf40-9956b2c8b5a5,processed,processed,processed,other,other,other,True
ec434b08-c84c-4b0e-82ea-203f2d1c3afc,processed,processed,processed,other,other,other,True
3d9a77f1-b47d-4040-be94-9a5d33c1088c,processed,processed,processed,other,other,other,True
9bd92a0d-ef52-4718-9d4e-1b2e76a7ab71,processed,processed,processed,other,other,other,True
32ac51ee-cc31-4eb5-9c7f-531707542dfc,processed,processed,processed,other,other,other,True
ad4a6187-d559-4dbf-aee3-cef1dc286767,processed,processed,processed,probate,probate,probate,True
e86c2a8d-5445-4efe-96d3-f9283e6b7dfb,processed,processed,processed,other,other,other,True
50b2d6cd-1a15-467c-9d74-279492fd7232,processed,processed,processed,other,other,other,True
4090a408-f06f-495b-bc42-670c277e2232,processed,processed,processed,other,other,other,True
ab87de23-5433-472a-ac3c-911c88cde28c,processed,processed,processed,other,other,other,True
5ee234c1-a6d6-4085-af62-059c47709d04,processed,processed,processed,other,other,other,True
e7b6dc5d-9b52-4132-86f3-0b0b98600edb,processed,processed,processed,other,other,other,True
5439af71-b586-48ad-a216-de2c307543bf,processed,processed,processed,other,other,other,True
a8f1b62d-10ae-41e6-9f4d-b24044018f74,processed,processed,processed,probate,probate,probate,True
3d80aa9a-31a3-4e9b-bcfc-5a8e660de5d3,processed,processed,processed,probate,probate,probate,True
dcc351d0-5174-461a-893a-aa101eabd275,processed,processed,processed,probate,probate,probate,True
37ffc415-3e91-4f04-b36d-4d3ff30ead88,processed,processed,processed,probate,probate,probate,True
8a03315b-1e6a-45d7-98c8-623290fa36ab,processed,processed,processed,other,other,other,True
e680b0ca-71c1-4bff-870b-8d755cdfbe59,processed,processed,processed,other,other,auctions,False
05ee6adb-eea6-497d-b0d8-e86eddb172d5,processed,processed,processed,other,other,other,True
ae4d6ad7-3aa0-4ec2-ada8-748abc76d9ee,processed,processed,processed,other,other,other,True
e796a268-9d39-48eb-9af2-7032d80b9ea8,processed,processed,processed,other,lis_pendens_or_notice_of_default,other,False
ff85ac3c-a0e3-4c04-830f-bf8b251d0f52,processed,processed,processed,other,lis_pendens_or_notice_of_default,lis_pendens_or_notice_of_default,False
36fb833d-ed48-4ff2-952c-731b2873d035,processed,processed,processed,probate,probate,probate,True
50831d04-ecc4-4349-a4fa-0417acc814f0,processed,processed,processed,probate,probate,probate,True
41e4202e-dd95-4232-becf-ea03e6de2aa4,processed,processed,processed,other,auctions,auctions,False
0268bd59-25ee-499d-9d10-3e0b127ad031,processed,processed,processed,probate,probate,probate,True
fea78981-f99e-4f1d-b0c4-b51721983a1e,processed,processed,processed,other,other,other,True
114904be-3644-4b1a-a644-fa3ec5d23988,processed,processed,processed,other,other,other,True
0c510dc7-70ce-449d-a471-89929fe9e8ec,processed,processed,processed,probate,probate,probate,True
6f9704eb-85f1-4106-ae64-fae66a14d464,processed,processed,processed,probate,probate,probate,True
8ffaa71e-7aeb-4303-8187-42956ababccc,processed,processed,processed,other,other,other,True
c8a8c324-c508-4847-b769-11914210d0e2,processed,processed,processed,probate,probate,probate,True
49ae9a0a-f48f-4579-ab8a-49ab6fad6ab4,processed,processed,processed,storage_foreclosure,storage_foreclosure,storage_foreclosure,True
1f1d6e4e-402e-4cfd-bb3d-e2605446362c,processed,processed,processed,other,other,other,True
74fc9c19-06ca-4338-82eb-ea892c4d45f6,processed,processed,processed,other,other,other,True
90ab97b8-c81c-4c3b-810e-c94ac600d709,processed,processed,processed,other,other,other,True
e5612e3f-d1ff-48bf-93c2-196bd5c5176a,processed,processed,processed,other,other,other,True
af81ad6a-4a1e-4b72-a430-6f0e49f7320e,processed,processed,processed,other,other,other,True
5c767672-3255-42bb-b8d7-f2b86784d202,processed,processed,processed,probate,probate,probate,True
50de6245-45fe-4971-88bb-6c017c6a4a49,processed,processed,processed,other,auctions,auctions,False
b9d2fd86-ca53-429f-9940-92ec35090452,processed,processed,processed,other,other,other,True
7bb88667-bbff-40e7-902c-b29b2f00d36d,processed,processed,processed,other,other,other,True
acd30005-9b09-488a-91ad-b9cd03913860,processed,processed,processed,other,other,other,True
bb05f1b3-47bb-4e07-90ba-4beeac24f5da,processed,processed,processed,other,other,other,True
8b748031-44d5-47f8-a751-0b6fd40a0b89,processed,processed,processed,other,other,other,True
ec59dbb9-3868-4d92-bc01-cbe3af31ddff,processed,processed,processed,probate,probate,probate,True
4a7a2c66-ccaa-4b07-8c64-74f670b3bd8e,processed,processed,processed,probate,probate,probate,True
b978b222-61ee-42e2-ab23-edb7e4d3ddc3,processed,processed,processed,other,other,other,True
8a329198-54c6-4891-ae27-5dd73e7e27eb,processed,processed,processed,other,other,other,True
6e622a46-affd-49a0-b360-1559cb139398,processed,processed,processed,other,other,other,True
0830075e-93e5-401a-a388-a03de0ac086c,processed,processed,processed,other,other,other,True
18d33fc8-14e1-42e7-935a-df42b79c0e36,processed,processed,processed,probate,probate,probate,True
6623a601-bd7d-41f9-a737-c0b012eddf87,processed,processed,processed,probate,probate,probate,True
c81e6b2a-d1f4-43b1-9ce7-3ce62d5f9418,processed,processed,processed,other,other,other,True
4dab8d3b-a8c0-47fa-9eea-00c6b8aa3f2c,processed,processed,processed,other,other,other,True
084ef7dc-66c9-43a8-a1bc-a5cbd4308695,processed,processed,processed,probate,probate,probate,True
4e272687-07a8-424e-a0d8-bfc75ed112ec,processed,processed,processed,other,other,other,True
cbf753fc-985a-46a3-a9aa-7dbab9a13c0b,processed,processed,processed,other,other,other,True
bf6fc269-9cd5-4f33-9f29-8b2b0ea0c4fd,processed,processed,processed,other,other,other,True
cad0142f-cfeb-4dc3-98c5-76c5b409c30c,processed,processed,processed,other,other,other,True
781f666e-0704-4dd3-8393-19894243fced,processed,processed,processed,probate,probate,probate,True
d2cd2cbf-dda5-4cd3-967c-adc9b5ed27c1,processed,processed,processed,probate,lis_pendens_or_notice_of_default,lis_pendens_or_notice_of_default,False
b1969182-5912-4c66-9480-ba551c9de694,processed,processed,processed,other,other,other,True
9868f1a7-e28b-4186-ad2d-4c765ca61201,processed,processed,processed,probate,probate,probate,True
1fc7d1ed-7554-4e53-9e08-58218eb51624,processed,processed,processed,other,other,other,True
24c033a3-2243-44e7-884d-36bef3151318,processed,processed,processed,other,other,other,True
5162752a-0641-4f44-9248-c829dd3fff6c,processed,processed,processed,real_estate_foreclosure,real_estate_foreclosure,real_estate_foreclosure,True
c2e38269-4b03-4b53-9d8e-cfd0b9a121bd,processed,processed,processed,other,other,other,True
0ab27ac0-2582-41b7-a522-756d49d4c71c,processed,processed,processed,other,other,other,True
99cd5401-be0a-4b3a-8c4c-6e16aba73848,processed,processed,processed,probate,probate,probate,True
591ce9ed-92f6-475d-9400-f02ff862cdb1,processed,processed,processed,other,other,other,True
36c2f42b-a24d-42b4-911a-f38a6ab48cff,processed,processed,processed,other,other,other,True
f81d4be7-c2d1-41bb-aa4c-70ffea3657b1,processed,processed,processed,other,other,other,True
beea5ebd-8207-4217-92ba-91f7b1c37fbe,processed,processed,processed,other,other,other,True
5315d1e5-6f15-4f33-a6a0-61ae38d6764c,processed,processed,processed,other,other,other,True
7f7dd0df-2a96-4a75-b0a1-2153b2b47d29,processed,processed,processed,divorce,divorce,divorce,True
873fc489-98e9-4ef0-8132-5f485cd94120,processed,processed,processed,other,auctions,other,False
761f5e37-c3c9-4f19-895c-c4f9a319bdc0,processed,processed,processed,other,other,other,True
f028cc9f-9f05-47b7-80b6-47d561429b2d,processed,processed,processed,lis_pendens_or_notice_of_default,lis_pendens_or_notice_of_default,lis_pendens_or_notice_of_default,True
dc9b0970-e1e5-4618-9929-2c5a85ec48dd,processed,processed,processed,other,other,other,True
9dfa73e3-cd0d-4e23-9079-bb84c83eb518,processed,processed,processed,other,other,other,True
02331090-5ac0-4155-9cc9-3ae9fee1788b,processed,processed,processed,other,other,other,True
934bd891-3913-4bcc-9c63-d9cf71f2ea37,processed,processed,processed,other,other,other,True
20770e74-7202-4f75-96e2-77489e3708a2,processed,processed,processed,other,other,other,True
e1f329a0-556b-43ce-b7c6-44a70acd4eb8,processed,processed,processed,other,other,other,True
